"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-09-28"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 서대문구"
"읍면동 : 북가좌동"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"283","서울특별시 서대문구 북가좌동","302-33","0302","0033","청우주택","전세","67.1700","202405","06","17,000","0","4","2001","거북골로18다길 4","202407~202607","신규","-","","","연립다세대"
"284","서울특별시 서대문구 북가좌동","370-4","0370","0004","문화맨션(B동)","전세","68.6800","202405","04","15,000","0","2","1982","거북골로21길 60","202405~202605","갱신","-","13,500","0","연립다세대"
"285","서울특별시 서대문구 북가좌동","340-33","0340","0033","동하아트빌(340-33)","전세","29.8900","202405","04","18,000","0","3","2017","증가로32길 59","202406~202606","신규","-","","","연립다세대"
"286","서울특별시 서대문구 북가좌동","383-13","0383","0013","영광빌라","전세","31.2200","202405","04","1,654","0","4","2007","수색로10길 6-10","202406~202606","신규","-","","","연립다세대"
"287","서울특별시 서대문구 북가좌동","383-13","0383","0013","영광빌라","전세","31.2200","202405","04","16,538","0","4","2007","수색로10길 6-10","202406~202606","신규","-","","","연립다세대"
"288","서울특별시 서대문구 북가좌동","346-21","0346","0021","부성(346-21)","월세","32.4500","202405","04","2,000","75","5","2006","거북골로24길 33","202406~202606","신규","-","","","연립다세대"
"289","서울특별시 서대문구 북가좌동","285-7","0285","0007","태성하이츠빌","전세","46.5600","202405","04","16,000","0","3","2002","증가로17길 13","202406~202606","신규","-","","","연립다세대"
"290","서울특별시 서대문구 북가좌동","3-85","0003","0085","85빌라","월세","44.0200","202405","03","2,000","70","1","2002","증가로24마길 15","202405~202605","신규","-","","","연립다세대"
"291","서울특별시 서대문구 북가좌동","3-14","0003","0014","진에쉐르","월세","64.0500","202405","02","500","43","2","2010","증가로12나길 97","202405~202505","신규","-","","","연립다세대"
"292","서울특별시 서대문구 북가좌동","277-6","0277","0006","신일아트빌","월세","48.7100","202405","01","4,000","60","5","2009","증가로28길 31","202406~202606","신규","-","","","연립다세대"
"293","서울특별시 서대문구 북가좌동","3-81","0003","0081","(3-81)","전세","40.9000","202405","01","11,600","0","2","1986","증가로24바길 32","202405~202605","신규","-","","","연립다세대"
"294","서울특별시 서대문구 북가좌동","285-4","0285","0004","(285-4)","월세","68.4700","202405","01","3,000","100","3","2002","증가로17길 7","202405~202605","신규","-","","","연립다세대"
"295","서울특별시 서대문구 북가좌동","382-23","0382","0023","한양빌라(382-23)","전세","39.7800","202405","01","18,000","0","1","2002","수색로8가길 11","202405~202605","갱신","-","18,000","0","연립다세대"
"296","서울특별시 서대문구 북가좌동","329-14","0329","0014","빌리브케슬","월세","29.8600","202405","01","15,000","25","3","2018","증가로29길 12-16","202406~202606","신규","-","","","연립다세대"
"297","서울특별시 서대문구 북가좌동","5-66","0005","0066","이안쉐르빌1차","월세","19.0000","202404","29","500","35","-1","2008","증가로20나길 8-10","202406~202606","신규","-","","","연립다세대"
"298","서울특별시 서대문구 북가좌동","338-9","0338","0009","(338-9)","월세","56.2300","202404","29","18,000","10","2","1986","증가로32안길 43","202407~202607","신규","-","","","연립다세대"
"299","서울특별시 서대문구 북가좌동","338-9","0338","0009","(338-9)","전세","56.2300","202404","29","20,000","0","2","1986","증가로32안길 43","202407~202607","신규","-","","","연립다세대"
"300","서울특별시 서대문구 북가좌동","329-35","0329","0035","(329-35)","월세","55.7000","202404","28","1,000","55","2","1981","증가로 257","202405~202605","신규","-","","","연립다세대"
"301","서울특별시 서대문구 북가좌동","318-19","0318","0019","한양아트빌B동","월세","75.8000","202404","27","1,000","25","3","2003","거북골로24길 18","202404~202604","신규","-","","","연립다세대"
"302","서울특별시 서대문구 북가좌동","328-16","0328","0016","뉴페리온","전세","59.6800","202404","27","30,000","0","2","2015","증가로29길 14","202407~202607","신규","-","","","연립다세대"
"303","서울특별시 서대문구 북가좌동","346-9","0346","0009","수정하이빌","전세","44.1800","202404","27","21,000","0","2","2013","불광천길 134","202405~202605","갱신","-","26,000","0","연립다세대"
"304","서울특별시 서대문구 북가좌동","367-2","0367","0002","행운아트빌(B동)","전세","59.8200","202404","26","25,000","0","2","2003","거북골로23길 13","202405~202605","신규","-","","","연립다세대"
"305","서울특별시 서대문구 북가좌동","321-22","0321","0022","라클라쎄(321-22)","월세","47.3800","202404","25","5,000","97","3","2016","거북골로22길 39-10","202404~202504","갱신","-","25,000","0","연립다세대"
"306","서울특별시 서대문구 북가좌동","315-29","0315","0029","골드빌(315-29)","월세","47.3600","202404","25","17,200","10","5","2002","거북골로20길 23-33","202406~202606","신규","-","","","연립다세대"
"307","서울특별시 서대문구 북가좌동","306-2","0306","0002","풍년빌라","전세","45.2200","202404","24","8,400","0","-1","1993","거북골로18길 31","202405~202605","갱신","-","8,000","0","연립다세대"
"308","서울특별시 서대문구 북가좌동","306-2","0306","0002","풍년빌라","전세","45.2200","202404","24","8,400","0","-1","1993","거북골로18길 31","202405~202605","갱신","-","8,000","0","연립다세대"
"309","서울특별시 서대문구 북가좌동","345-1","0345","0001","엘렌시아","전세","29.6600","202404","22","20,000","0","5","2016","불광천길 156","202407~202606","신규","-","","","연립다세대"
"310","서울특별시 서대문구 북가좌동","3-61","0003","0061","정일트윈빌B","월세","53.4000","202404","20","15,870","40","4","2002","증가로24라길 29","202406~202606","신규","-","","","연립다세대"
"311","서울특별시 서대문구 북가좌동","295-24","0295","0024","이헌빌라트","월세","40.8800","202404","20","21,000","9","2","2017","증가로23가길 1","202405~202605","갱신","-","20,000","9","연립다세대"
"312","서울특별시 서대문구 북가좌동","345-42","0345","0042","리움빌리지","월세","21.0000","202404","20","1,000","55","5","2015","거북골로24길 57","202404~202604","신규","-","","","연립다세대"
"313","서울특별시 서대문구 북가좌동","311-9","0311","0009","신흥뜨란채(311-9)","전세","47.0000","202404","20","29,000","0","3","2014","거북골로20길 53-16","202406~202606","신규","-","","","연립다세대"
"314","서울특별시 서대문구 북가좌동","332-8","0332","0008","청은하우스","월세","20.0300","202404","20","1,000","60","2","2012","증가로32안길 16","202406~202606","갱신","사용","1,000","55","연립다세대"
"315","서울특별시 서대문구 북가좌동","328-14","0328","0014","다인하우스(328-14)","월세","20.3300","202404","20","1,000","46","4","2012","증가로29길 12","202404~202604","갱신","-","1,000","44","연립다세대"
"316","서울특별시 서대문구 북가좌동","328-5","0328","0005","우창파크빌","전세","48.2400","202404","20","25,000","0","2","2006","증가로29길 12-21","202406~202606","신규","-","","","연립다세대"
"317","서울특별시 서대문구 북가좌동","291-24","0291","0024","예지스위트빌","월세","35.5400","202404","20","1,000","60","4","2006","증가로23길 10","202405~202605","신규","-","","","연립다세대"
"318","서울특별시 서대문구 북가좌동","3-61","0003","0061","정일트윈빌B","월세","53.4000","202404","20","16,000","40","4","2002","증가로24라길 29","202406~202606","신규","-","","","연립다세대"
"319","서울특별시 서대문구 북가좌동","74-177","0074","0177","(74-177)","월세","40.0200","202404","19","9,400","10","-1","1986","증가로23다길 31","202405~202605","신규","-","","","연립다세대"
"320","서울특별시 서대문구 북가좌동","351-25","0351","0025","샤론그린빌라","전세","41.6600","202404","18","6,000","0","-1","1992","증가로28길 60","202406~202606","신규","-","","","연립다세대"
"321","서울특별시 서대문구 북가좌동","315-36","0315","0036","북가좌휴먼타운","전세","29.8100","202404","17","24,000","0","4","2021","거북골로20길 23-9","202406~202606","신규","-","","","연립다세대"
"322","서울특별시 서대문구 북가좌동","328-49","0328","0049","연세로즈빌","월세","39.5100","202404","17","3,000","50","1","2004","증가로29길 20-32","202405~202605","신규","-","","","연립다세대"
"323","서울특별시 서대문구 북가좌동","296-25","0296","0025","몽토럭스빌","월세","37.6500","202404","16","12,000","20","4","2003","증가로21길 34","202405~202605","신규","-","","","연립다세대"
"324","서울특별시 서대문구 북가좌동","340-31","0340","0031","수진에코빌","월세","13.4800","202404","16","1,000","60","4","2013","증가로32길 65","202405~202604","신규","-","","","연립다세대"
"325","서울특별시 서대문구 북가좌동","369-18","0369","0018","선진빌라","전세","73.1400","202404","16","24,000","0","2","2002","거북골로21길 32-17","202405~202605","신규","-","","","연립다세대"
"326","서울특별시 서대문구 북가좌동","344-27","0344","0027","영주아트빌","전세","47.5200","202404","15","21,000","0","3","2011","증가로31길 42-3","202404~202604","갱신","-","20,000","0","연립다세대"
"327","서울특별시 서대문구 북가좌동","294-29","0294","0029","카리스글로리아(294-29)","월세","29.9900","202404","14","13,000","30","3","2015","증가로23나길 10","202408~202608","신규","-","","","연립다세대"
"328","서울특별시 서대문구 북가좌동","367-16","0367","0016","연안빌리지","월세","56.6000","202404","14","1,000","60","2","1991","거북골로21길 22-6","202304~202504","신규","-","","","연립다세대"
"329","서울특별시 서대문구 북가좌동","331-27","0331","0027","아름채","월세","29.4800","202404","13","3,000","60","2","2014","증가로32안길 23-1","202405~202605","신규","-","","","연립다세대"
"330","서울특별시 서대문구 북가좌동","331-6","0331","0006","파크원","월세","36.8400","202404","13","22,000","26","2","2019","증가로32안길 19","202405~202605","신규","-","","","연립다세대"
"331","서울특별시 서대문구 북가좌동","295-24","0295","0024","이헌빌라트","월세","28.4500","202404","13","10,000","28","4","2017","증가로23가길 1","202405~202605","신규","-","","","연립다세대"
"332","서울특별시 서대문구 북가좌동","280-16","0280","0016","동하아트빌","월세","63.9900","202404","13","21,000","14","3","2009","증가로28길 8","202405~202605","신규","-","","","연립다세대"
"333","서울특별시 서대문구 북가좌동","3-126","0003","0126","동화빌라(3-126)","월세","17.9800","202404","13","6,100","60","4","2008","증가로24나길 24-5","202406~202606","신규","-","","","연립다세대"
"334","서울특별시 서대문구 북가좌동","350-27","0350","0027","초원빌라(B)","전세","66.4600","202404","13","26,000","0","3","2002","거북골로23길 74","202406~202606","신규","-","","","연립다세대"
"335","서울특별시 서대문구 북가좌동","328-2","0328","0002","동화빌라(328-2)","월세","46.4400","202404","13","15,000","20","5","2003","증가로29길 12-27","202406~202606","신규","-","","","연립다세대"
"336","서울특별시 서대문구 북가좌동","348-18","0348","0018","한양빌라(348-18)","월세","51.6000","202404","12","1,000","90","2","2002","거북골로 221","202404~202604","신규","-","","","연립다세대"
"337","서울특별시 서대문구 북가좌동","282-32","0282","0032","우창홈타운(282-32)","월세","44.5200","202404","11","6,000","60","3","2012","증가로26길 16","202405~202605","신규","-","","","연립다세대"
"338","서울특별시 서대문구 북가좌동","3-73","0003","0073","세종파크빌리지(3-73)","월세","33.1200","202404","11","8,950","5","5","2007","증가로24바길 17","202405~202605","신규","-","","","연립다세대"
"339","서울특별시 서대문구 북가좌동","291-38","0291","0038","백산그랜드빌라(가)","월세","61.7400","202404","11","17,800","15","3","1993","증가로 219-5","202407~202606","신규","-","","","연립다세대"
"340","서울특별시 서대문구 북가좌동","3-73","0003","0073","세종파크빌리지(3-73)","월세","33.1200","202404","11","8,950","5","5","2007","증가로24바길 17","202405~202605","신규","-","","","연립다세대"
"341","서울특별시 서대문구 북가좌동","317-4","0317","0004","충우(317-4)","전세","52.0800","202404","11","22,000","0","1","2002","거북골로24길 4","202404~202604","신규","-","","","연립다세대"
"342","서울특별시 서대문구 북가좌동","380-10","0380","0010","명진쉐르빌","전세","53.5000","202404","10","21,000","0","4","2006","수색로8나길 18-2","202405~202605","신규","-","","","연립다세대"
"343","서울특별시 서대문구 북가좌동","315-27","0315","0027","신영파크","월세","40.1300","202404","09","11,500","10","3","2002","거북골로22길 16","202405~202605","신규","-","","","연립다세대"
"344","서울특별시 서대문구 북가좌동","3-125","0003","0125","건국시티빌","월세","47.3700","202404","09","10,000","40","3","2016","증가로24나길 24-9","202405~202605","신규","-","","","연립다세대"
"345","서울특별시 서대문구 북가좌동","329-28","0329","0028","이조빌라","월세","56.1000","202404","09","2,000","70","-1","1991","증가로29길 12-46","202404~202604","신규","-","","","연립다세대"
"346","서울특별시 서대문구 북가좌동","3-91","0003","0091","렉스빌2","월세","61.3500","202404","09","18,000","20","4","2002","증가로24마길 16","202405~202605","갱신","-","22,000","0","연립다세대"
"347","서울특별시 서대문구 북가좌동","373-2","0373","0002","우성빌라(373-2)","전세","42.8600","202404","08","13,000","0","3","2002","거북골로21길 69","202405~202606","신규","-","","","연립다세대"
"348","서울특별시 서대문구 북가좌동","320-11","0320","0011","유일빌리지","월세","29.9400","202404","08","15,700","30","4","2015","거북골로24길 30","202405~202605","신규","-","","","연립다세대"
"349","서울특별시 서대문구 북가좌동","339-33","0339","0033","신풍아트빌3차","전세","74.1500","202404","08","31,500","0","1","2003","증가로32안길 75","202406~202606","신규","-","","","연립다세대"
"350","서울특별시 서대문구 북가좌동","329-23","0329","0023","(329-23)","전세","84.3500","202404","06","28,000","0","5","2003","증가로 245-1","202406~202606","신규","-","","","연립다세대"
"351","서울특별시 서대문구 북가좌동","335-35","0335","0035","휴팰리스","월세","29.9100","202404","06","13,480","25","4","2012","응암로5길 5","202406~202606","신규","-","","","연립다세대"
"352","서울특별시 서대문구 북가좌동","382-23","0382","0023","한양빌라(382-23)","전세","38.7200","202404","05","16,000","0","1","2002","수색로8가길 11","202405~202605","신규","-","","","연립다세대"
"353","서울특별시 서대문구 북가좌동","347-38","0347","0038","유한아트빌라","월세","44.8400","202404","04","2,000","65","4","1992","거북골로24길 15","202405~202605","신규","-","","","연립다세대"
"354","서울특별시 서대문구 북가좌동","310-4","0310","0004","경성하이빌(310-4)","전세","28.2400","202404","04","13,400","0","3","2016","응암로1길 9","202406~202606","신규","-","","","연립다세대"
"355","서울특별시 서대문구 북가좌동","310-4","0310","0004","경성하이빌(310-4)","전세","28.2400","202404","04","17,500","0","3","2016","응암로1길 9","202406~202606","신규","-","","","연립다세대"
"356","서울특별시 서대문구 북가좌동","342-17","0342","0017","(342-17)","전세","34.9200","202404","04","14,500","0","1","1986","불광천길 220","202404~202604","신규","-","","","연립다세대"
"357","서울특별시 서대문구 북가좌동","309-13","0309","0013","백산하이츠빌라(나)","월세","63.1200","202404","03","10,000","50","4","1993","거북골로20길 68","202406~202606","신규","-","","","연립다세대"
"358","서울특별시 서대문구 북가좌동","273-1","0273","0001","(273-1)","전세","29.2200","202404","03","8,268","0","1","1991","증가로28길 65","202404~202604","갱신","-","7,875","0","연립다세대"
"359","서울특별시 서대문구 북가좌동","368-19","0368","0019","문화빌라A","월세","49.9200","202404","01","2,000","50","1","1986","거북골로21길 30","202405~202605","신규","-","","","연립다세대"
"360","서울특별시 서대문구 북가좌동","347-39","0347","0039","일원빌리지","월세","21.3300","202404","01","5,000","30","5","2014","거북골로24길 11","202404~202604","신규","-","","","연립다세대"
"361","서울특별시 서대문구 북가좌동","342-15","0342","0015","신협빌라","월세","65.5800","202404","01","3,000","50","-1","1993","불광천길 216","202404~202604","신규","-","","","연립다세대"
"362","서울특별시 서대문구 북가좌동","296-9","0296","0009","인성빌리지B","전세","60.9900","202403","30","18,000","0","4","1991","증가로23길 21","202405~202605","신규","-","","","연립다세대"
"363","서울특별시 서대문구 북가좌동","74-89","0074","0089","더플레이스","월세","36.1300","202403","30","3,000","70","2","2019","증가로17길 23-8","202403~202503","갱신","-","13,000","37","연립다세대"
"364","서울특별시 서대문구 북가좌동","383-15","0383","0015","광명빌라","월세","68.0300","202403","30","2,000","63","4","2006","수색로10길 6-16","202404~202604","신규","-","","","연립다세대"
"365","서울특별시 서대문구 북가좌동","288-7","0288","0007","시티하우스","전세","51.6400","202403","29","17,000","0","2","2001","증가로21길 37","202405~202605","신규","-","","","연립다세대"
"366","서울특별시 서대문구 북가좌동","312-2","0312","0002","예원빌라(312-2)","전세","59.9900","202403","29","25,000","0","1","2003","거북골로20길 45","202405~202605","신규","-","","","연립다세대"
"367","서울특별시 서대문구 북가좌동","345-32","0345","0032","동하아트빌","월세","45.9400","202403","28","4,000","100","4","2016","응암로1길 25-14","202403~202603","갱신","-","4,000","95","연립다세대"
"368","서울특별시 서대문구 북가좌동","380-16","0380","0016","위산인텔리안","전세","29.9400","202403","28","15,500","0","3","2013","수색로8나길 10","202404~202604","갱신","-","14,000","0","연립다세대"
"369","서울특별시 서대문구 북가좌동","340-24","0340","0024","(340-24)","전세","63.0000","202403","28","14,000","0","-1","1993","불광천길 280","202405~202605","신규","-","","","연립다세대"
"370","서울특별시 서대문구 북가좌동","331-23","0331","0023","지구밸리","월세","29.9900","202403","27","15,000","45","5","2022","증가로32안길 23-4","202404~202604","신규","-","","","연립다세대"
"371","서울특별시 서대문구 북가좌동","330-10","0330","0010","(330-10)","전세","39.0675","202403","27","7,000","0","2","1986","증가로30길 5","202403~202603","신규","-","","","연립다세대"
"372","서울특별시 서대문구 북가좌동","310-4","0310","0004","경성하이빌(310-4)","전세","28.2400","202403","26","13,400","0","4","2016","응암로1길 9","202405~202605","신규","-","","","연립다세대"
"373","서울특별시 서대문구 북가좌동","5-88","0005","0088","맨션은빈","월세","54.7400","202403","25","1,000","75","3","1993","증가로12가길 58-5","202403~202503","신규","-","","","연립다세대"
"374","서울특별시 서대문구 북가좌동","297-7","0297","0007","카리스글로리아(297-7)","전세","43.9900","202403","25","20,700","0","4","2013","증가로23길 43","202405~202605","신규","-","","","연립다세대"
"375","서울특별시 서대문구 북가좌동","313-3","0313","0003","한양아트빌(313-3)","전세","53.5200","202403","25","22,000","0","4","2004","거북골로20길 33-4","202406~202606","신규","-","","","연립다세대"
"376","서울특별시 서대문구 북가좌동","286-13","0286","0013","서경퍼스트빌(286-13)","월세","40.6800","202403","23","1,500","50","5","2002","증가로19길 15-1","202403~202603","신규","-","","","연립다세대"
"377","서울특별시 서대문구 북가좌동","1-20","0001","0020","대림에코빌(1-20)","전세","29.9200","202403","23","22,000","0","3","2021","증가로20길 68-21","202404~202604","신규","-","","","연립다세대"
"378","서울특별시 서대문구 북가좌동","3-100","0003","0100","로운힐(B동)","월세","39.7400","202403","23","18,700","10","3","2017","증가로24라길 3","202406~202606","신규","-","","","연립다세대"
"379","서울특별시 서대문구 북가좌동","3-98","0003","0098","LOTTECASTLE","월세","42.2500","202403","23","19,000","2","3","2013","증가로24라길 7","202404~202604","신규","-","","","연립다세대"
"380","서울특별시 서대문구 북가좌동","375-3","0375","0003","17차한양아트빌(375-3)","전세","46.8800","202403","23","17,000","0","3","2005","거북골로21길 47","202405~202605","신규","-","","","연립다세대"
"381","서울특별시 서대문구 북가좌동","324-10","0324","0010","롯데아트빌","월세","50.4900","202403","23","18,500","20","2","2004","증가로29길 30-3","202405~202605","신규","-","","","연립다세대"
"382","서울특별시 서대문구 북가좌동","349-29","0349","0029","한양빌라","월세","48.1500","202403","22","1,000","70","2","1991","거북골로23길 34","202404~202604","신규","-","","","연립다세대"
"383","서울특별시 서대문구 북가좌동","307-15","0307","0015","이지라이프빌","전세","50.7900","202403","21","22,000","0","5","2018","거북골로20길 6","202409~202609","신규","-","","","연립다세대"
"384","서울특별시 서대문구 북가좌동","307-15","0307","0015","이지라이프빌","전세","50.7900","202403","21","22,000","0","5","2018","거북골로20길 6","202406~202606","신규","-","","","연립다세대"
"385","서울특별시 서대문구 북가좌동","288-4","0288","0004","(288-4)","월세","44.0700","202403","20","3,000","70","2","1987","증가로21길 29","202405~202605","신규","-","","","연립다세대"
"386","서울특별시 서대문구 북가좌동","73-3","0073","0003","해동하이츠","전세","81.0200","202403","19","18,100","0","1","2001","증가로23다길 26-6","202404~202604","신규","-","","","연립다세대"
"387","서울특별시 서대문구 북가좌동","324-1","0324","0001","동화빌라","전세","76.1000","202403","19","25,000","0","4","2003","증가로31길 39","202403~202603","갱신","-","23,000","0","연립다세대"
"388","서울특별시 서대문구 북가좌동","324-1","0324","0001","동화빌라","전세","76.1000","202403","19","25,000","0","4","2003","증가로31길 39","202403~202603","갱신","-","23,000","0","연립다세대"
"389","서울특별시 서대문구 북가좌동","290-22","0290","0022","동문파크빌(B)","전세","60.8400","202403","19","18,000","0","4","2002","증가로21길 8","202404~202604","갱신","-","18,000","0","연립다세대"
"390","서울특별시 서대문구 북가좌동","295-47","0295","0047","백명하이츠빌라","월세","40.7450","202403","18","2,000","70","2","1994","증가로23나길 19","202404~202604","신규","-","","","연립다세대"
"391","서울특별시 서대문구 북가좌동","348-11","0348","0011","거성빌라트","전세","57.6600","202403","16","18,900","0","3","1998","불광천길 82","202404~202603","신규","-","","","연립다세대"
"392","서울특별시 서대문구 북가좌동","312-29","0312","0029","빌리브캐슬","월세","29.9500","202403","16","15,500","20","3","2019","거북골로20길 53-15","202405~202605","신규","-","","","연립다세대"
"393","서울특별시 서대문구 북가좌동","346-9","0346","0009","수정하이빌","월세","47.2800","202403","16","3,000","90","3","2013","불광천길 134","202404~202604","신규","-","","","연립다세대"
"394","서울특별시 서대문구 북가좌동","3-51","0003","0051","현대벨라지오","월세","20.6200","202403","16","500","53","3","2012","증가로24마길 37","202404~202603","신규","-","","","연립다세대"
"395","서울특별시 서대문구 북가좌동","74-214","0074","0214","뉴월드빌","전세","59.9900","202403","16","22,000","0","3","2002","증가로17길 23","202404~202604","신규","-","","","연립다세대"
"396","서울특별시 서대문구 북가좌동","2-3","0002","0003","(2-3)","전세","29.3300","202403","15","12,500","0","4","2011","증가로24가길 41-6","202404~202604","갱신","-","15,000","0","연립다세대"
"397","서울특별시 서대문구 북가좌동","329-35","0329","0035","(329-35)","월세","58.6800","202403","15","500","55","3","1981","증가로 257","202403~202503","신규","-","","","연립다세대"
"398","서울특별시 서대문구 북가좌동","313-19","0313","0019","신안휴먼타운","전세","28.8400","202403","15","18,700","0","3","2019","거북골로20길 43-13","202404~202604","신규","-","","","연립다세대"
"399","서울특별시 서대문구 북가좌동","314-46","0314","0046","현대렉스빌","월세","29.6100","202403","15","2,000","80","2","2017","거북골로20길 33-11","202404~202604","신규","-","","","연립다세대"
"400","서울특별시 서대문구 북가좌동","331-27","0331","0027","아름채","월세","29.9400","202403","15","3,000","55","2","2014","증가로32안길 23-1","202406~202606","신규","-","","","연립다세대"
"401","서울특별시 서대문구 북가좌동","346-19","0346","0019","대흥아트빌","월세","28.2400","202403","15","11,100","15","5","2002","거북골로24길 37","202404~202604","신규","-","","","연립다세대"
"402","서울특별시 서대문구 북가좌동","311-29","0311","0029","신원빌","전세","62.8600","202403","14","20,000","0","2","2004","거북골로20길 63-11","202405~202605","갱신","-","19,400","0","연립다세대"
"403","서울특별시 서대문구 북가좌동","320-22","0320","0022","백산하이츠빌라(320-22)","월세","61.1550","202403","14","20,000","13","2","1993","거북골로22길 33","202404~202604","신규","-","","","연립다세대"
"404","서울특별시 서대문구 북가좌동","315-36","0315","0036","북가좌휴먼타운","전세","29.7200","202403","13","21,000","0","2","2021","거북골로20길 23-9","202404~202604","신규","-","","","연립다세대"
"405","서울특별시 서대문구 북가좌동","347-36","0347","0036","에코빌","월세","35.3300","202403","13","21,000","10","2","2018","거북골로24길 17","202404~202604","신규","-","","","연립다세대"
"406","서울특별시 서대문구 북가좌동","326-11","0326","0011","골드빌","월세","47.1600","202403","13","7,000","44","3","2002","증가로29길 19","202403~202603","갱신","-","7,000","40","연립다세대"
"407","서울특별시 서대문구 북가좌동","295-3","0295","0003","해냄빌라","전세","37.7600","202403","12","12,000","0","3","1993","증가로23가길 3","202403~202603","갱신","-","9,500","0","연립다세대"
"408","서울특별시 서대문구 북가좌동","3-8","0003","0008","(3-8)","월세","46.0500","202403","12","10,000","50","4","2003","증가로12나길 88","202403~202703","신규","-","","","연립다세대"
"409","서울특별시 서대문구 북가좌동","315-27","0315","0027","신영파크","월세","60.4900","202403","12","1,000","60","-1","2002","거북골로22길 16","202404~202603","신규","-","","","연립다세대"
"410","서울특별시 서대문구 북가좌동","315-36","0315","0036","북가좌휴먼타운","전세","29.7200","202403","11","21,000","0","2","2021","거북골로20길 23-9","202404~202604","신규","-","","","연립다세대"
"411","서울특별시 서대문구 북가좌동","347-32","0347","0032","다베로","월세","29.8400","202403","11","5,000","70","3","2018","거북골로 222-11","202405~202604","신규","-","","","연립다세대"
"412","서울특별시 서대문구 북가좌동","346-1","0346","0001","라운드아트빌(346-1)","전세","59.9700","202403","09","24,000","0","3","2001","거북골로24길 45","202403~202603","갱신","-","22,500","0","연립다세대"
"413","서울특별시 서대문구 북가좌동","336-47","0336","0047","건영그린빌라","월세","64.6200","202403","09","2,000","80","4","1994","증가로32안길 60","202404~202604","신규","-","","","연립다세대"
"414","서울특별시 서대문구 북가좌동","74-162","0074","0162","승원스위트빌","전세","65.7400","202403","09","19,000","0","4","2002","증가로21길 37-12","202404~202604","신규","-","","","연립다세대"
"415","서울특별시 서대문구 북가좌동","325-40","0325","0040","(325-40)","월세","17.2600","202403","09","1,000","60","2","2022","증가로29길 20-39","202404~202604","신규","-","","","연립다세대"
"416","서울특별시 서대문구 북가좌동","336-33","0336","0033","은서가온빌","전세","50.1700","202403","09","26,000","0","5","2017","증가로30길 79","202403~202603","갱신","-","27,000","0","연립다세대"
"417","서울특별시 서대문구 북가좌동","351-16","0351","0016","금정빌딩","전세","59.9000","202403","09","29,000","0","4","2017","응암로 148","202403~202603","신규","-","","","연립다세대"
"418","서울특별시 서대문구 북가좌동","370-8","0370","0008","신촌(A동)","월세","67.9300","202403","09","3,000","60","1","1982","거북골로21길 76","202405~202605","신규","-","","","연립다세대"
"419","서울특별시 서대문구 북가좌동","2-77","0002","0077","황제빌라(2-77)","전세","43.5800","202403","08","17,000","0","1","1995","증가로24나길 2","202404~202604","신규","-","","","연립다세대"
"420","서울특별시 서대문구 북가좌동","3-8","0003","0008","(3-8)","월세","72.4500","202403","07","2,000","90","-1","2003","증가로12나길 88","202403~202603","신규","-","","","연립다세대"
"421","서울특별시 서대문구 북가좌동","339-37","0339","0037","수성렉스빌","전세","53.9300","202403","07","20,000","0","5","2013","증가로32안길 73-5","202404~202604","신규","-","","","연립다세대"
"422","서울특별시 서대문구 북가좌동","276-15","0276","0015","경원하이츠","전세","36.0000","202403","07","10,900","0","1","2003","증가로28길 28","202405~202605","신규","-","","","연립다세대"
"423","서울특별시 서대문구 북가좌동","5-188","0005","0188","정원빌라D동","월세","55.4200","202403","07","10,000","40","2","2003","증가로24길 29-38","202405~202605","신규","-","","","연립다세대"
"424","서울특별시 서대문구 북가좌동","5-188","0005","0188","정원빌라D동","월세","55.4200","202403","07","10,000","40","2","2003","증가로24길 29-38","202405~202605","신규","-","","","연립다세대"
"425","서울특별시 서대문구 북가좌동","277-20","0277","0020","거성주택","전세","59.6700","202403","06","18,000","0","3","2002","증가로28안길 34","202404~202604","신규","-","","","연립다세대"
"426","서울특별시 서대문구 북가좌동","381-17","0381","0017","나라아트빌","전세","69.9200","202403","04","23,000","0","1","2002","수색로8가길 8","202405~202605","신규","-","","","연립다세대"
"427","서울특별시 서대문구 북가좌동","327-12","0327","0012","주현주택","월세","28.6500","202403","04","22,300","20","5","2019","응암로 101","202404~202604","신규","-","","","연립다세대"
